"date","proportion"
2015-11-01,0.0248568786820021
2015-12-01,0.0217491280258893
2016-01-01,0.0382924191399381
2016-02-01,0.0335681310744917
2016-03-01,0.0291763207759559
2016-04-01,0.0292190622572936
2016-05-01,0.0291651289231483
2016-06-01,0.0395638736952891
2016-07-01,0.0458498664045503
2016-08-01,0.0363328325069603
2016-09-01,0.0338509675333672
2016-10-01,0.0304945522278944
2016-11-01,0.0423418606564119
2016-12-01,0.0479068754421239
2017-01-01,0.0521260078472854
2017-02-01,0.0433359950225572
2017-03-01,0.0339761635052718
2017-04-01,0.0422188887983375
2017-05-01,0.0317194329592439
2017-06-01,0.02989256560822
2017-07-01,0.0289793166928686
2017-08-01,0.0311051523835571
2017-09-01,0.02674321695394
2017-10-01,0.0348107195538291
2017-11-01,0.0329869219990659
2017-12-01,0.0271300790339571
2018-01-01,0.029175691286648
2018-02-01,0.0245145665918435
2018-03-01,0.0298645491277324
2018-04-01,0.0275972195945847
2018-05-01,0.0327491972992503
2018-06-01,0.0341478538557958
2018-07-01,0.0303383559927467
2018-08-01,0.0349402152342805
2018-09-01,0.0328973568148669
2018-10-01,0.0373404085066085
2018-11-01,0.0370067526805518
2018-12-01,0.0312188233498082
2019-01-01,0.0450668867149118
2019-02-01,0.0389188587220518
2019-03-01,0.0373130187318171
2019-04-01,0.0345819099074152
2019-05-01,0.032634251746226
2019-06-01,0.0322425606941467
2019-07-01,0.0390595414377295
2019-08-01,0.0394567013050167
2019-09-01,0.0425101825684778
2019-10-01,0.0365317908361815
2019-11-01,0.0397409464874206
2019-12-01,0.0326874256338336
2020-01-01,0.0425946392555405
2020-02-01,0.0444484205184537
2020-03-01,0.0752553082154601
2020-04-01,0.0634910275106483
2020-05-01,0.0651958457896096
2020-06-01,0.0524658606478794
2020-07-01,0.0439094017335196
2020-08-01,0.0405353631446395
2020-09-01,0.0410157624860056
2020-10-01,0.0506976610704549
2020-11-01,0.043349027018112
2020-12-01,0.0344845130936752
2021-01-01,0.0403772835208083
2021-02-01,0.0343342402214468
2021-03-01,0.0345041259443475
2021-04-01,0.0277192199420016
2021-05-01,0.0344524504971622
2021-06-01,0.030583325364648
2021-07-01,0.0290974982593747
2021-08-01,0.035147373970764
2021-09-01,0.036758953782621
